Datetime,Consumption_MW
2025-02-10 09:00:00,537.94
2025-02-10 10:00:00,533.61
2025-02-10 11:00:00,562.0
2025-02-10 12:00:00,561.82
2025-02-10 13:00:00,549.73
2025-02-10 14:00:00,558.18
2025-02-10 15:00:00,553.34
2025-02-10 16:00:00,510.99
2025-02-10 17:00:00,517.45
2025-02-10 18:00:00,601.67
2025-02-10 19:00:00,595.04
2025-02-10 20:00:00,570.66
2025-02-10 21:00:00,565.33
2025-02-10 22:00:00,558.8
2025-02-10 23:00:00,446.32
2025-02-11 00:00:00,466.72
2025-02-11 01:00:00,438.05
2025-02-11 02:00:00,436.63
2025-02-11 03:00:00,462.58
2025-02-11 04:00:00,462.95
2025-02-11 05:00:00,496.43
2025-02-11 06:00:00,510.49
2025-02-11 07:00:00,506.11
2025-02-11 08:00:00,522.44
2025-02-11 09:00:00,536.55
2025-02-11 10:00:00,530.21
2025-02-11 11:00:00,549.33
2025-02-11 12:00:00,556.84
2025-02-11 13:00:00,557.73
2025-02-11 14:00:00,545.6
2025-02-11 15:00:00,527.93
2025-02-11 16:00:00,518.16
2025-02-11 17:00:00,520.44
2025-02-11 18:00:00,593.24
2025-02-11 19:00:00,572.83
2025-02-11 20:00:00,584.01
2025-02-11 21:00:00,588.8
2025-02-11 22:00:00,559.99
2025-02-11 23:00:00,468.17
2025-02-12 00:00:00,464.98
2025-02-12 01:00:00,462.07
2025-02-12 02:00:00,463.45
2025-02-12 03:00:00,477.24
2025-02-12 04:00:00,489.78
2025-02-12 05:00:00,510.75
2025-02-12 06:00:00,500.25
2025-02-12 07:00:00,515.26
2025-02-12 08:00:00,518.35
2025-02-12 09:00:00,552.68
2025-02-12 10:00:00,530.59
2025-02-12 11:00:00,563.57
2025-02-12 12:00:00,562.9
2025-02-12 13:00:00,565.73
2025-02-12 14:00:00,523.86
2025-02-12 15:00:00,523.93
2025-02-12 16:00:00,515.81
2025-02-12 17:00:00,490.95
2025-02-12 18:00:00,567.52
2025-02-12 19:00:00,616.78
2025-02-12 20:00:00,583.58
2025-02-12 21:00:00,550.1
2025-02-12 22:00:00,584.23
2025-02-12 23:00:00,413.52
2025-02-13 00:00:00,455.0
2025-02-13 01:00:00,454.93
2025-02-13 02:00:00,466.36
2025-02-13 03:00:00,460.47
2025-02-13 04:00:00,482.83
2025-02-13 05:00:00,491.47
2025-02-13 06:00:00,512.78
2025-02-13 07:00:00,485.26
2025-02-13 08:00:00,520.1
2025-02-13 09:00:00,540.37
2025-02-13 10:00:00,527.79
2025-02-13 11:00:00,560.86
2025-02-13 12:00:00,544.08
2025-02-13 13:00:00,529.61
2025-02-13 14:00:00,549.7
2025-02-13 15:00:00,529.78
2025-02-13 16:00:00,549.44
2025-02-13 17:00:00,506.48
2025-02-13 18:00:00,607.47
2025-02-13 19:00:00,571.85
2025-02-13 20:00:00,576.38
2025-02-13 21:00:00,538.46
2025-02-13 22:00:00,569.78
2025-02-13 23:00:00,447.6
2025-02-14 00:00:00,468.55
2025-02-14 01:00:00,475.08
2025-02-14 02:00:00,456.73
2025-02-14 03:00:00,452.0
2025-02-14 04:00:00,464.67
2025-02-14 05:00:00,497.86
2025-02-14 06:00:00,491.81
2025-02-14 07:00:00,476.48
2025-02-14 08:00:00,524.64
2025-02-14 09:00:00,552.27
2025-02-14 10:00:00,549.41
2025-02-14 11:00:00,543.52
2025-02-14 12:00:00,538.47
2025-02-14 13:00:00,539.09
2025-02-14 14:00:00,545.74
2025-02-14 15:00:00,543.99
2025-02-14 16:00:00,499.86
2025-02-14 17:00:00,510.62
2025-02-14 18:00:00,636.52
2025-02-14 19:00:00,600.5
2025-02-14 20:00:00,576.39
2025-02-14 21:00:00,577.76
2025-02-14 22:00:00,546.22
2025-02-14 23:00:00,465.2
2025-02-15 00:00:00,397.35
2025-02-15 01:00:00,435.11
2025-02-15 02:00:00,439.89
2025-02-15 03:00:00,417.28
2025-02-15 04:00:00,450.98
2025-02-15 05:00:00,450.1
2025-02-15 06:00:00,469.72
2025-02-15 07:00:00,463.78
2025-02-15 08:00:00,489.34
2025-02-15 09:00:00,510.3
2025-02-15 10:00:00,512.08
2025-02-15 11:00:00,526.98
2025-02-15 12:00:00,514.23
2025-02-15 13:00:00,515.08
2025-02-15 14:00:00,527.91
2025-02-15 15:00:00,526.74
2025-02-15 16:00:00,529.3
2025-02-15 17:00:00,468.61
2025-02-15 18:00:00,573.91
2025-02-15 19:00:00,548.28
2025-02-15 20:00:00,542.76
2025-02-15 21:00:00,538.01
2025-02-15 22:00:00,519.03
2025-02-15 23:00:00,426.56
2025-02-16 00:00:00,425.37
2025-02-16 01:00:00,415.98
2025-02-16 02:00:00,428.75
2025-02-16 03:00:00,450.39
2025-02-16 04:00:00,417.41
2025-02-16 05:00:00,417.91
2025-02-16 06:00:00,470.33
2025-02-16 07:00:00,476.21
2025-02-16 08:00:00,490.53
2025-02-16 09:00:00,505.62
2025-02-16 10:00:00,512.47
2025-02-16 11:00:00,500.57
2025-02-16 12:00:00,494.01
2025-02-16 13:00:00,496.04
2025-02-16 14:00:00,520.01
2025-02-16 15:00:00,508.51
2025-02-16 16:00:00,477.46
2025-02-16 17:00:00,502.18
2025-02-16 18:00:00,580.6
2025-02-16 19:00:00,565.4
2025-02-16 20:00:00,524.09
2025-02-16 21:00:00,530.45
2025-02-16 22:00:00,529.91
2025-02-16 23:00:00,446.2
2025-02-17 00:00:00,445.56
2025-02-17 01:00:00,466.12
2025-02-17 02:00:00,458.76
2025-02-17 03:00:00,468.66
2025-02-17 04:00:00,473.41
2025-02-17 05:00:00,481.81
2025-02-17 06:00:00,477.21
2025-02-17 07:00:00,510.28
2025-02-17 08:00:00,518.48
2025-02-17 09:00:00,518.13
2025-02-17 10:00:00,536.4
2025-02-17 11:00:00,548.9
2025-02-17 12:00:00,574.06
2025-02-17 13:00:00,542.42
2025-02-17 14:00:00,537.86
2025-02-17 15:00:00,552.57
2025-02-17 16:00:00,534.13
2025-02-17 17:00:00,525.12
2025-02-17 18:00:00,587.64
2025-02-17 19:00:00,601.94
2025-02-17 20:00:00,568.15
2025-02-17 21:00:00,560.12
2025-02-17 22:00:00,591.93
2025-02-17 23:00:00,447.73
2025-02-18 00:00:00,407.72
2025-02-18 01:00:00,455.42
2025-02-18 02:00:00,460.64
2025-02-18 03:00:00,480.42
2025-02-18 04:00:00,489.61
2025-02-18 05:00:00,474.85
2025-02-18 06:00:00,519.16
2025-02-18 07:00:00,523.76
2025-02-18 08:00:00,529.84
2025-02-18 09:00:00,505.75
2025-02-18 10:00:00,539.84
2025-02-18 11:00:00,552.35
2025-02-18 12:00:00,564.0
2025-02-18 13:00:00,565.57
2025-02-18 14:00:00,528.53
2025-02-18 15:00:00,530.22
2025-02-18 16:00:00,550.62
2025-02-18 17:00:00,515.09
2025-02-18 18:00:00,608.79
2025-02-18 19:00:00,606.32
2025-02-18 20:00:00,560.31
2025-02-18 21:00:00,588.82
2025-02-18 22:00:00,554.2
2025-02-18 23:00:00,442.25
2025-02-19 00:00:00,444.84
2025-02-19 01:00:00,460.3
2025-02-19 02:00:00,459.03
2025-02-19 03:00:00,464.06
2025-02-19 04:00:00,474.27
2025-02-19 05:00:00,506.87
2025-02-19 06:00:00,493.96
2025-02-19 07:00:00,530.19
2025-02-19 08:00:00,557.31
2025-02-19 09:00:00,522.58
2025-02-19 10:00:00,518.35
2025-02-19 11:00:00,551.46
2025-02-19 12:00:00,529.19
2025-02-19 13:00:00,524.14
2025-02-19 14:00:00,543.72
2025-02-19 15:00:00,509.66
2025-02-19 16:00:00,516.37
2025-02-19 17:00:00,501.64
2025-02-19 18:00:00,614.67
2025-02-19 19:00:00,577.64
2025-02-19 20:00:00,579.58
2025-02-19 21:00:00,550.94
2025-02-19 22:00:00,561.16
2025-02-19 23:00:00,451.02
2025-02-20 00:00:00,472.2
2025-02-20 01:00:00,455.53
2025-02-20 02:00:00,456.33
2025-02-20 03:00:00,452.82
2025-02-20 04:00:00,497.56
2025-02-20 05:00:00,466.25
2025-02-20 06:00:00,484.83
2025-02-20 07:00:00,532.85
2025-02-20 08:00:00,526.32
2025-02-20 09:00:00,533.06
2025-02-20 10:00:00,527.88
2025-02-20 11:00:00,525.79
2025-02-20 12:00:00,554.49
2025-02-20 13:00:00,553.49
2025-02-20 14:00:00,541.24
2025-02-20 15:00:00,529.83
2025-02-20 16:00:00,535.45
2025-02-20 17:00:00,514.62
2025-02-20 18:00:00,628.42
2025-02-20 19:00:00,583.45
2025-02-20 20:00:00,546.47
2025-02-20 21:00:00,590.77
2025-02-20 22:00:00,558.13
2025-02-20 23:00:00,464.6
2025-02-21 00:00:00,467.99
2025-02-21 01:00:00,452.28
2025-02-21 02:00:00,452.8
2025-02-21 03:00:00,462.44
2025-02-21 04:00:00,450.5
2025-02-21 05:00:00,464.97
2025-02-21 06:00:00,506.18
2025-02-21 07:00:00,472.18
2025-02-21 08:00:00,537.1
2025-02-21 09:00:00,563.57
2025-02-21 10:00:00,529.35
2025-02-21 11:00:00,531.03
2025-02-21 12:00:00,542.1
2025-02-21 13:00:00,543.73
2025-02-21 14:00:00,532.41
2025-02-21 15:00:00,542.7
2025-02-21 16:00:00,519.74
2025-02-21 17:00:00,531.36
2025-02-21 18:00:00,618.77
2025-02-21 19:00:00,576.47
2025-02-21 20:00:00,588.8
2025-02-21 21:00:00,554.72
2025-02-21 22:00:00,548.13
2025-02-21 23:00:00,457.91
2025-02-22 00:00:00,436.49
2025-02-22 01:00:00,408.63
2025-02-22 02:00:00,430.04
2025-02-22 03:00:00,433.99
2025-02-22 04:00:00,437.52
2025-02-22 05:00:00,462.94
2025-02-22 06:00:00,482.27
2025-02-22 07:00:00,452.48
2025-02-22 08:00:00,502.82
2025-02-22 09:00:00,476.12
2025-02-22 10:00:00,512.64
2025-02-22 11:00:00,549.97
2025-02-22 12:00:00,504.2
2025-02-22 13:00:00,523.64
2025-02-22 14:00:00,546.84
2025-02-22 15:00:00,518.4
2025-02-22 16:00:00,483.28
2025-02-22 17:00:00,466.52
2025-02-22 18:00:00,570.64
2025-02-22 19:00:00,559.69
2025-02-22 20:00:00,536.47
2025-02-22 21:00:00,534.9
2025-02-22 22:00:00,521.75
2025-02-22 23:00:00,429.54
2025-02-23 00:00:00,395.97
2025-02-23 01:00:00,413.48
2025-02-23 02:00:00,412.03
2025-02-23 03:00:00,443.24
2025-02-23 04:00:00,424.13
2025-02-23 05:00:00,452.69
2025-02-23 06:00:00,456.59
2025-02-23 07:00:00,480.1
2025-02-23 08:00:00,498.83
2025-02-23 09:00:00,500.44
2025-02-23 10:00:00,507.02
2025-02-23 11:00:00,517.79
2025-02-23 12:00:00,530.32
2025-02-23 13:00:00,519.46
2025-02-23 14:00:00,538.5
2025-02-23 15:00:00,501.46
2025-02-23 16:00:00,520.82
2025-02-23 17:00:00,465.0
2025-02-23 18:00:00,584.59
2025-02-23 19:00:00,569.1
2025-02-23 20:00:00,577.27
2025-02-23 21:00:00,541.57
2025-02-23 22:00:00,534.65
2025-02-23 23:00:00,412.14
2025-02-24 00:00:00,451.77
2025-02-24 01:00:00,460.79
2025-02-24 02:00:00,465.36
2025-02-24 03:00:00,467.11
2025-02-24 04:00:00,474.03
2025-02-24 05:00:00,490.71
2025-02-24 06:00:00,515.56
2025-02-24 07:00:00,519.2
2025-02-24 08:00:00,525.8
2025-02-24 09:00:00,536.94
2025-02-24 10:00:00,548.16
2025-02-24 11:00:00,538.53
2025-02-24 12:00:00,546.77
2025-02-24 13:00:00,551.54
2025-02-24 14:00:00,527.81
2025-02-24 15:00:00,536.31
2025-02-24 16:00:00,531.48
2025-02-24 17:00:00,505.62
2025-02-24 18:00:00,594.95
2025-02-24 19:00:00,602.49
2025-02-24 20:00:00,573.0
2025-02-24 21:00:00,542.63
2025-02-24 22:00:00,549.99
2025-02-24 23:00:00,417.77
2025-02-25 00:00:00,449.05
2025-02-25 01:00:00,438.67
2025-02-25 02:00:00,464.76
2025-02-25 03:00:00,472.39
2025-02-25 04:00:00,477.86
2025-02-25 05:00:00,460.37
2025-02-25 06:00:00,493.24
2025-02-25 07:00:00,516.05
2025-02-25 08:00:00,502.76
2025-02-25 09:00:00,531.22
2025-02-25 10:00:00,563.78
2025-02-25 11:00:00,550.74
2025-02-25 12:00:00,556.3
2025-02-25 13:00:00,541.78
2025-02-25 14:00:00,517.7
2025-02-25 15:00:00,528.75
2025-02-25 16:00:00,519.57
2025-02-25 17:00:00,534.86
2025-02-25 18:00:00,573.41
2025-02-25 19:00:00,578.33
2025-02-25 20:00:00,572.86
2025-02-25 21:00:00,568.89
2025-02-25 22:00:00,568.27
2025-02-25 23:00:00,465.68
2025-02-26 00:00:00,430.01
2025-02-26 01:00:00,446.03
2025-02-26 02:00:00,474.58
2025-02-26 03:00:00,453.84
2025-02-26 04:00:00,453.7
2025-02-26 05:00:00,468.19
2025-02-26 06:00:00,510.76
2025-02-26 07:00:00,505.7
2025-02-26 08:00:00,506.16
2025-02-26 09:00:00,549.61
2025-02-26 10:00:00,545.1
2025-02-26 11:00:00,552.41
2025-02-26 12:00:00,574.84
2025-02-26 13:00:00,531.81
2025-02-26 14:00:00,522.94
2025-02-26 15:00:00,532.29
2025-02-26 16:00:00,501.01
2025-02-26 17:00:00,515.3
2025-02-26 18:00:00,598.31
2025-02-26 19:00:00,584.06
2025-02-26 20:00:00,576.97
2025-02-26 21:00:00,559.91
2025-02-26 22:00:00,561.73
2025-02-26 23:00:00,442.44
2025-02-27 00:00:00,477.54
2025-02-27 01:00:00,440.21
2025-02-27 02:00:00,458.64
2025-02-27 03:00:00,444.79
2025-02-27 04:00:00,437.24
2025-02-27 05:00:00,470.37
2025-02-27 06:00:00,504.88
2025-02-27 07:00:00,539.04
2025-02-27 08:00:00,539.41
2025-02-27 09:00:00,556.74
2025-02-27 10:00:00,533.49
2025-02-27 11:00:00,543.98
2025-02-27 12:00:00,577.5
2025-02-27 13:00:00,524.82
2025-02-27 14:00:00,558.43
2025-02-27 15:00:00,547.96
2025-02-27 16:00:00,551.27
2025-02-27 17:00:00,529.68
2025-02-27 18:00:00,596.45
2025-02-27 19:00:00,579.83
2025-02-27 20:00:00,587.07
2025-02-27 21:00:00,585.69
2025-02-27 22:00:00,567.44
2025-02-27 23:00:00,433.58
2025-02-28 00:00:00,458.48
2025-02-28 01:00:00,444.22
2025-02-28 02:00:00,452.58
2025-02-28 03:00:00,444.74
2025-02-28 04:00:00,477.57
2025-02-28 05:00:00,472.6
2025-02-28 06:00:00,507.32
2025-02-28 07:00:00,543.78
2025-02-28 08:00:00,522.41
2025-02-28 09:00:00,530.69
2025-02-28 10:00:00,539.38
2025-02-28 11:00:00,558.31
2025-02-28 12:00:00,546.43
2025-02-28 13:00:00,522.85
2025-02-28 14:00:00,522.18
2025-02-28 15:00:00,565.29
2025-02-28 16:00:00,516.37
2025-02-28 17:00:00,487.43
2025-02-28 18:00:00,569.1
2025-02-28 19:00:00,585.95
2025-02-28 20:00:00,585.4
2025-02-28 21:00:00,548.46
2025-02-28 22:00:00,584.46
2025-02-28 23:00:00,479.32
2025-03-01 00:00:00,398.84
2025-03-01 01:00:00,416.7
2025-03-01 02:00:00,406.46
2025-03-01 03:00:00,378.33
2025-03-01 04:00:00,403.5
2025-03-01 05:00:00,415.25
2025-03-01 06:00:00,464.87
2025-03-01 07:00:00,467.36
2025-03-01 08:00:00,453.3
2025-03-01 09:00:00,475.84
2025-03-01 10:00:00,480.5
2025-03-01 11:00:00,474.8
2025-03-01 12:00:00,476.4
2025-03-01 13:00:00,481.16
2025-03-01 14:00:00,488.62
2025-03-01 15:00:00,471.88
2025-03-01 16:00:00,492.23
2025-03-01 17:00:00,454.39
2025-03-01 18:00:00,529.01
2025-03-01 19:00:00,535.0
2025-03-01 20:00:00,484.05
2025-03-01 21:00:00,494.57
2025-03-01 22:00:00,473.85
2025-03-01 23:00:00,368.87
2025-03-02 00:00:00,380.92
2025-03-02 01:00:00,384.85
2025-03-02 02:00:00,409.23
2025-03-02 03:00:00,401.45
2025-03-02 04:00:00,412.59
2025-03-02 05:00:00,397.65
2025-03-02 06:00:00,440.73
2025-03-02 07:00:00,441.94
2025-03-02 08:00:00,453.76
2025-03-02 09:00:00,476.79
2025-03-02 10:00:00,511.79
2025-03-02 11:00:00,492.31
2025-03-02 12:00:00,494.21
2025-03-02 13:00:00,470.61
2025-03-02 14:00:00,464.52
2025-03-02 15:00:00,483.37
2025-03-02 16:00:00,435.89
2025-03-02 17:00:00,449.75
2025-03-02 18:00:00,540.36
2025-03-02 19:00:00,514.3
2025-03-02 20:00:00,530.2
2025-03-02 21:00:00,491.1
2025-03-02 22:00:00,490.69
2025-03-02 23:00:00,390.16
2025-03-03 00:00:00,433.76
2025-03-03 01:00:00,428.46
2025-03-03 02:00:00,424.75
2025-03-03 03:00:00,440.14
2025-03-03 04:00:00,434.82
2025-03-03 05:00:00,449.78
2025-03-03 06:00:00,456.17
2025-03-03 07:00:00,436.75
2025-03-03 08:00:00,519.93
2025-03-03 09:00:00,522.54
2025-03-03 10:00:00,524.52
2025-03-03 11:00:00,523.03
2025-03-03 12:00:00,532.74
2025-03-03 13:00:00,513.69
2025-03-03 14:00:00,534.16
2025-03-03 15:00:00,522.43
2025-03-03 16:00:00,493.49
2025-03-03 17:00:00,476.46
2025-03-03 18:00:00,581.59
2025-03-03 19:00:00,554.85
2025-03-03 20:00:00,546.08
2025-03-03 21:00:00,542.35
2025-03-03 22:00:00,494.13
2025-03-03 23:00:00,421.92
2025-03-04 00:00:00,415.74
2025-03-04 01:00:00,409.61
2025-03-04 02:00:00,423.74
2025-03-04 03:00:00,421.28
2025-03-04 04:00:00,451.73
2025-03-04 05:00:00,455.75
2025-03-04 06:00:00,470.75
2025-03-04 07:00:00,508.48
2025-03-04 08:00:00,477.73
2025-03-04 09:00:00,500.58
2025-03-04 10:00:00,489.05
2025-03-04 11:00:00,510.03
2025-03-04 12:00:00,518.64
2025-03-04 13:00:00,487.77
2025-03-04 14:00:00,494.86
2025-03-04 15:00:00,535.03
2025-03-04 16:00:00,490.66
2025-03-04 17:00:00,480.38
2025-03-04 18:00:00,552.04
2025-03-04 19:00:00,576.68
2025-03-04 20:00:00,527.44
2025-03-04 21:00:00,518.08
2025-03-04 22:00:00,534.02
2025-03-04 23:00:00,451.99
2025-03-05 00:00:00,423.63
2025-03-05 01:00:00,421.6
2025-03-05 02:00:00,414.3
2025-03-05 03:00:00,456.89
2025-03-05 04:00:00,454.61
2025-03-05 05:00:00,460.38
2025-03-05 06:00:00,480.5
2025-03-05 07:00:00,479.56
2025-03-05 08:00:00,500.41
2025-03-05 09:00:00,506.61
2025-03-05 10:00:00,522.9
2025-03-05 11:00:00,515.18
2025-03-05 12:00:00,519.0
2025-03-05 13:00:00,518.68
2025-03-05 14:00:00,541.98
2025-03-05 15:00:00,505.22
2025-03-05 16:00:00,528.01
2025-03-05 17:00:00,498.88
2025-03-05 18:00:00,580.41
2025-03-05 19:00:00,587.71
2025-03-05 20:00:00,525.44
2025-03-05 21:00:00,570.6
2025-03-05 22:00:00,524.56
2025-03-05 23:00:00,416.44
2025-03-06 00:00:00,426.93
2025-03-06 01:00:00,409.09
2025-03-06 02:00:00,444.72
2025-03-06 03:00:00,441.56
2025-03-06 04:00:00,431.22
2025-03-06 05:00:00,469.76
2025-03-06 06:00:00,466.67
2025-03-06 07:00:00,492.09
2025-03-06 08:00:00,501.49
2025-03-06 09:00:00,512.91
2025-03-06 10:00:00,517.1
2025-03-06 11:00:00,483.43
2025-03-06 12:00:00,500.29
2025-03-06 13:00:00,515.42
2025-03-06 14:00:00,505.77
2025-03-06 15:00:00,519.22
2025-03-06 16:00:00,483.98
2025-03-06 17:00:00,480.03
2025-03-06 18:00:00,581.72
2025-03-06 19:00:00,562.49
2025-03-06 20:00:00,550.53
2025-03-06 21:00:00,526.47
2025-03-06 22:00:00,541.57
2025-03-06 23:00:00,445.51
2025-03-07 00:00:00,415.39
2025-03-07 01:00:00,429.16
2025-03-07 02:00:00,442.94
2025-03-07 03:00:00,405.99
2025-03-07 04:00:00,460.61
2025-03-07 05:00:00,474.32
2025-03-07 06:00:00,453.68
2025-03-07 07:00:00,479.73
2025-03-07 08:00:00,510.33
2025-03-07 09:00:00,501.19
2025-03-07 10:00:00,497.52
2025-03-07 11:00:00,502.98
2025-03-07 12:00:00,508.49
2025-03-07 13:00:00,532.07
2025-03-07 14:00:00,535.05
2025-03-07 15:00:00,503.78
2025-03-07 16:00:00,498.42
2025-03-07 17:00:00,486.71
2025-03-07 18:00:00,582.96
2025-03-07 19:00:00,534.67
2025-03-07 20:00:00,540.35
2025-03-07 21:00:00,520.03
2025-03-07 22:00:00,525.62
2025-03-07 23:00:00,430.0
2025-03-08 00:00:00,368.69
2025-03-08 01:00:00,382.75
2025-03-08 02:00:00,371.51
2025-03-08 03:00:00,400.09
2025-03-08 04:00:00,413.0
2025-03-08 05:00:00,429.08
2025-03-08 06:00:00,444.06
2025-03-08 07:00:00,427.6
2025-03-08 08:00:00,461.92
2025-03-08 09:00:00,485.79
2025-03-08 10:00:00,495.25
2025-03-08 11:00:00,498.59
2025-03-08 12:00:00,478.88
2025-03-08 13:00:00,488.88
2025-03-08 14:00:00,483.7
2025-03-08 15:00:00,476.08
2025-03-08 16:00:00,445.74
2025-03-08 17:00:00,440.68
2025-03-08 18:00:00,538.11
2025-03-08 19:00:00,535.13
2025-03-08 20:00:00,496.64
2025-03-08 21:00:00,523.48
2025-03-08 22:00:00,502.62
2025-03-08 23:00:00,409.42
2025-03-09 00:00:00,380.14
2025-03-09 01:00:00,388.73
2025-03-09 02:00:00,406.05
2025-03-09 03:00:00,418.1
2025-03-09 04:00:00,404.1
2025-03-09 05:00:00,436.7
2025-03-09 06:00:00,447.03
2025-03-09 07:00:00,455.09
2025-03-09 08:00:00,474.5
2025-03-09 09:00:00,480.38
2025-03-09 10:00:00,482.19
2025-03-09 11:00:00,470.93
2025-03-09 12:00:00,487.28
2025-03-09 13:00:00,473.83
2025-03-09 14:00:00,486.83
2025-03-09 15:00:00,453.65
2025-03-09 16:00:00,448.99
2025-03-09 17:00:00,419.76
2025-03-09 18:00:00,576.8
2025-03-09 19:00:00,524.09
2025-03-09 20:00:00,506.36
2025-03-09 21:00:00,500.16
2025-03-09 22:00:00,480.13
2025-03-09 23:00:00,355.3
2025-03-10 00:00:00,417.65
2025-03-10 01:00:00,435.42
2025-03-10 02:00:00,426.24
2025-03-10 03:00:00,452.55
2025-03-10 04:00:00,443.59
2025-03-10 05:00:00,463.02
2025-03-10 06:00:00,469.4
2025-03-10 07:00:00,440.96
2025-03-10 08:00:00,466.63
2025-03-10 09:00:00,498.89
2025-03-10 10:00:00,511.93
2025-03-10 11:00:00,517.49
2025-03-10 12:00:00,526.53
2025-03-10 13:00:00,541.84
2025-03-10 14:00:00,503.48
2025-03-10 15:00:00,504.7
2025-03-10 16:00:00,494.24
2025-03-10 17:00:00,455.11
2025-03-10 18:00:00,577.0
2025-03-10 19:00:00,565.39
2025-03-10 20:00:00,529.72
2025-03-10 21:00:00,518.7
2025-03-10 22:00:00,518.99
2025-03-10 23:00:00,451.59
2025-03-11 00:00:00,409.6
2025-03-11 01:00:00,414.21
2025-03-11 02:00:00,441.64
2025-03-11 03:00:00,426.44
2025-03-11 04:00:00,458.5
2025-03-11 05:00:00,455.54
2025-03-11 06:00:00,480.46
2025-03-11 07:00:00,445.89
2025-03-11 08:00:00,505.56
2025-03-11 09:00:00,487.12
2025-03-11 10:00:00,525.34
2025-03-11 11:00:00,509.03
2025-03-11 12:00:00,506.65
2025-03-11 13:00:00,506.21
2025-03-11 14:00:00,531.36
2025-03-11 15:00:00,499.4
2025-03-11 16:00:00,498.23
2025-03-11 17:00:00,481.37
2025-03-11 18:00:00,562.39
2025-03-11 19:00:00,584.01
2025-03-11 20:00:00,552.67
2025-03-11 21:00:00,530.52
2025-03-11 22:00:00,546.02
2025-03-11 23:00:00,433.43
2025-03-12 00:00:00,422.51
2025-03-12 01:00:00,428.55
2025-03-12 02:00:00,412.95
2025-03-12 03:00:00,439.31
2025-03-12 04:00:00,462.43
2025-03-12 05:00:00,429.54
2025-03-12 06:00:00,458.31
2025-03-12 07:00:00,486.74
2025-03-12 08:00:00,494.95
2025-03-12 09:00:00,478.63
2025-03-12 10:00:00,529.65
2025-03-12 11:00:00,527.93
2025-03-12 12:00:00,529.72
2025-03-12 13:00:00,528.39
2025-03-12 14:00:00,515.39
2025-03-12 15:00:00,487.3
2025-03-12 16:00:00,498.7
2025-03-12 17:00:00,468.16
2025-03-12 18:00:00,578.6
2025-03-12 19:00:00,547.68
2025-03-12 20:00:00,525.45
2025-03-12 21:00:00,542.68
2025-03-12 22:00:00,532.49
2025-03-12 23:00:00,391.25
2025-03-13 00:00:00,382.74
2025-03-13 01:00:00,416.41
2025-03-13 02:00:00,415.45
2025-03-13 03:00:00,441.61
2025-03-13 04:00:00,436.63
2025-03-13 05:00:00,477.6
2025-03-13 06:00:00,444.79
2025-03-13 07:00:00,486.61
2025-03-13 08:00:00,494.01
2025-03-13 09:00:00,460.53
2025-03-13 10:00:00,502.6
2025-03-13 11:00:00,511.82
2025-03-13 12:00:00,540.61
2025-03-13 13:00:00,502.99
2025-03-13 14:00:00,529.41
2025-03-13 15:00:00,510.82
2025-03-13 16:00:00,506.01
2025-03-13 17:00:00,494.48
2025-03-13 18:00:00,581.1
2025-03-13 19:00:00,538.74
2025-03-13 20:00:00,529.83
2025-03-13 21:00:00,529.79
2025-03-13 22:00:00,531.27
2025-03-13 23:00:00,429.78
2025-03-14 00:00:00,408.48
2025-03-14 01:00:00,432.37
2025-03-14 02:00:00,446.59
2025-03-14 03:00:00,444.58
2025-03-14 04:00:00,446.27
2025-03-14 05:00:00,437.04
2025-03-14 06:00:00,428.46
2025-03-14 07:00:00,516.65
2025-03-14 08:00:00,489.37
2025-03-14 09:00:00,507.62
2025-03-14 10:00:00,506.56
2025-03-14 11:00:00,521.94
2025-03-14 12:00:00,552.11
2025-03-14 13:00:00,501.76
2025-03-14 14:00:00,497.84
2025-03-14 15:00:00,518.14
2025-03-14 16:00:00,512.04
2025-03-14 17:00:00,497.49
2025-03-14 18:00:00,553.69
2025-03-14 19:00:00,554.79
2025-03-14 20:00:00,558.56
2025-03-14 21:00:00,541.38
2025-03-14 22:00:00,519.99
2025-03-14 23:00:00,411.32
2025-03-15 00:00:00,387.27
2025-03-15 01:00:00,386.9
2025-03-15 02:00:00,383.93
2025-03-15 03:00:00,423.4
2025-03-15 04:00:00,397.18
2025-03-15 05:00:00,428.73
2025-03-15 06:00:00,394.65
2025-03-15 07:00:00,452.62
2025-03-15 08:00:00,458.52
2025-03-15 09:00:00,464.34
2025-03-15 10:00:00,472.94
2025-03-15 11:00:00,467.6
2025-03-15 12:00:00,476.28
2025-03-15 13:00:00,486.09
2025-03-15 14:00:00,481.98
2025-03-15 15:00:00,474.33
2025-03-15 16:00:00,475.54
2025-03-15 17:00:00,462.57
2025-03-15 18:00:00,520.13
2025-03-15 19:00:00,522.13
2025-03-15 20:00:00,527.09
2025-03-15 21:00:00,500.96
2025-03-15 22:00:00,506.7
2025-03-15 23:00:00,398.0
2025-03-16 00:00:00,383.13
2025-03-16 01:00:00,411.07
2025-03-16 02:00:00,392.13
2025-03-16 03:00:00,426.5
2025-03-16 04:00:00,443.05
2025-03-16 05:00:00,433.39
2025-03-16 06:00:00,446.65
2025-03-16 07:00:00,464.31
2025-03-16 08:00:00,459.82
2025-03-16 09:00:00,474.54
2025-03-16 10:00:00,480.03
2025-03-16 11:00:00,525.43
2025-03-16 12:00:00,506.09
2025-03-16 13:00:00,473.73
2025-03-16 14:00:00,508.19
